date,year,month,dayofmonth,dayofweek,dayofyear,weekofyear,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,year_weekofyear
1280,3,7,6,2,188,27,3,False,False,False,False,False,False,327
1281,3,7,7,3,189,27,3,False,False,False,False,False,False,327
1282,3,7,8,4,190,27,3,False,False,False,False,False,False,327
1283,3,7,9,5,191,27,3,False,False,False,False,False,False,327
1284,3,7,10,6,192,27,3,False,False,False,False,False,False,327
1285,3,7,11,0,193,28,3,False,False,False,False,False,False,328
1286,3,7,12,1,194,28,3,False,False,False,False,False,False,328
1287,3,7,13,2,195,28,3,False,False,False,False,False,False,328
1288,3,7,14,3,196,28,3,False,False,False,False,False,False,328
1289,3,7,15,4,197,28,3,False,False,False,False,False,False,328
1290,3,7,16,5,198,28,3,False,False,False,False,False,False,328
1291,3,7,17,6,199,28,3,False,False,False,False,False,False,328
1292,3,7,18,0,200,29,3,False,False,False,False,False,False,329
1293,3,7,19,1,201,29,3,False,False,False,False,False,False,329
1294,3,7,20,2,202,29,3,False,False,False,False,False,False,329
1295,3,7,21,3,203,29,3,False,False,False,False,False,False,329
1296,3,7,22,4,204,29,3,False,False,False,False,False,False,329
1297,3,7,23,5,205,29,3,False,False,False,False,False,False,329
1298,3,7,24,6,206,29,3,False,False,False,False,False,False,329
1299,3,7,25,0,207,30,3,False,False,False,False,False,False,330
1300,3,7,26,1,208,30,3,False,False,False,False,False,False,330
1301,3,7,27,2,209,30,3,False,False,False,False,False,False,330
1302,3,7,28,3,210,30,3,False,False,False,False,False,False,330
1303,3,7,29,4,211,30,3,False,False,False,False,False,False,330
1304,3,7,30,5,212,30,3,False,False,False,False,False,False,330
1305,3,7,31,6,213,30,3,False,True,False,False,False,False,330
1306,3,8,1,0,214,31,3,True,False,False,False,False,False,331
1307,3,8,2,1,215,31,3,False,False,False,False,False,False,331
1308,3,8,3,2,216,31,3,False,False,False,False,False,False,331
1309,3,8,4,3,217,31,3,False,False,False,False,False,False,331
1310,3,8,5,4,218,31,3,False,False,False,False,False,False,331
1311,3,8,6,5,219,31,3,False,False,False,False,False,False,331
1312,3,8,7,6,220,31,3,False,False,False,False,False,False,331
1313,3,8,8,0,221,32,3,False,False,False,False,False,False,332
1314,3,8,9,1,222,32,3,False,False,False,False,False,False,332
1315,3,8,10,2,223,32,3,False,False,False,False,False,False,332
1316,3,8,11,3,224,32,3,False,False,False,False,False,False,332
1317,3,8,12,4,225,32,3,False,False,False,False,False,False,332
1318,3,8,13,5,226,32,3,False,False,False,False,False,False,332
1319,3,8,14,6,227,32,3,False,False,False,False,False,False,332
1320,3,8,15,0,228,33,3,False,False,False,False,False,False,333
1321,3,8,16,1,229,33,3,False,False,False,False,False,False,333
1322,3,8,17,2,230,33,3,False,False,False,False,False,False,333
1323,3,8,18,3,231,33,3,False,False,False,False,False,False,333
1324,3,8,19,4,232,33,3,False,False,False,False,False,False,333
1325,3,8,20,5,233,33,3,False,False,False,False,False,False,333
1326,3,8,21,6,234,33,3,False,False,False,False,False,False,333
1327,3,8,22,0,235,34,3,False,False,False,False,False,False,334
1328,3,8,23,1,236,34,3,False,False,False,False,False,False,334
1329,3,8,24,2,237,34,3,False,False,False,False,False,False,334
1330,3,8,25,3,238,34,3,False,False,False,False,False,False,334
1331,3,8,26,4,239,34,3,False,False,False,False,False,False,334
1332,3,8,27,5,240,34,3,False,False,False,False,False,False,334
1333,3,8,28,6,241,34,3,False,False,False,False,False,False,334
1334,3,8,29,0,242,35,3,False,False,False,False,False,False,335
1335,3,8,30,1,243,35,3,False,False,False,False,False,False,335
1336,3,8,31,2,244,35,3,False,True,False,False,False,False,335
1337,3,9,1,3,245,35,3,True,False,False,False,False,False,335
1338,3,9,2,4,246,35,3,False,False,False,False,False,False,335
1339,3,9,3,5,247,35,3,False,False,False,False,False,False,335
1340,3,9,4,6,248,35,3,False,False,False,False,False,False,335
1341,3,9,5,0,249,36,3,False,False,False,False,False,False,336
1342,3,9,6,1,250,36,3,False,False,False,False,False,False,336
1343,3,9,7,2,251,36,3,False,False,False,False,False,False,336
1344,3,9,8,3,252,36,3,False,False,False,False,False,False,336
1345,3,9,9,4,253,36,3,False,False,False,False,False,False,336
1346,3,9,10,5,254,36,3,False,False,False,False,False,False,336
1347,3,9,11,6,255,36,3,False,False,False,False,False,False,336
1348,3,9,12,0,256,37,3,False,False,False,False,False,False,337
1349,3,9,13,1,257,37,3,False,False,False,False,False,False,337
1350,3,9,14,2,258,37,3,False,False,False,False,False,False,337
1351,3,9,15,3,259,37,3,False,False,False,False,False,False,337
1352,3,9,16,4,260,37,3,False,False,False,False,False,False,337
1353,3,9,17,5,261,37,3,False,False,False,False,False,False,337
1354,3,9,18,6,262,37,3,False,False,False,False,False,False,337
1355,3,9,19,0,263,38,3,False,False,False,False,False,False,338
1356,3,9,20,1,264,38,3,False,False,False,False,False,False,338
1357,3,9,21,2,265,38,3,False,False,False,False,False,False,338
1358,3,9,22,3,266,38,3,False,False,False,False,False,False,338
1359,3,9,23,4,267,38,3,False,False,False,False,False,False,338
1360,3,9,24,5,268,38,3,False,False,False,False,False,False,338
1361,3,9,25,6,269,38,3,False,False,False,False,False,False,338
1362,3,9,26,0,270,39,3,False,False,False,False,False,False,339
1363,3,9,27,1,271,39,3,False,False,False,False,False,False,339
1364,3,9,28,2,272,39,3,False,False,False,False,False,False,339
1365,3,9,29,3,273,39,3,False,False,False,False,False,False,339
1366,3,9,30,4,274,39,3,False,True,False,True,False,False,339
1367,3,10,1,5,275,39,4,True,False,True,False,False,False,339
1368,3,10,2,6,276,39,4,False,False,False,False,False,False,339
1369,3,10,3,0,277,40,4,False,False,False,False,False,False,340
1370,3,10,4,1,278,40,4,False,False,False,False,False,False,340
1371,3,10,5,2,279,40,4,False,False,False,False,False,False,340
1372,3,10,6,3,280,40,4,False,False,False,False,False,False,340
1373,3,10,7,4,281,40,4,False,False,False,False,False,False,340
1374,3,10,8,5,282,40,4,False,False,False,False,False,False,340
1375,3,10,9,6,283,40,4,False,False,False,False,False,False,340
1376,3,10,10,0,284,41,4,False,False,False,False,False,False,341
1377,3,10,11,1,285,41,4,False,False,False,False,False,False,341
1378,3,10,12,2,286,41,4,False,False,False,False,False,False,341
1379,3,10,13,3,287,41,4,False,False,False,False,False,False,341
1380,3,10,14,4,288,41,4,False,False,False,False,False,False,341
1381,3,10,15,5,289,41,4,False,False,False,False,False,False,341
1382,3,10,16,6,290,41,4,False,False,False,False,False,False,341
1383,3,10,17,0,291,42,4,False,False,False,False,False,False,342
1384,3,10,18,1,292,42,4,False,False,False,False,False,False,342
1385,3,10,19,2,293,42,4,False,False,False,False,False,False,342
1386,3,10,20,3,294,42,4,False,False,False,False,False,False,342
1387,3,10,21,4,295,42,4,False,False,False,False,False,False,342
1388,3,10,22,5,296,42,4,False,False,False,False,False,False,342
1389,3,10,23,6,297,42,4,False,False,False,False,False,False,342
1390,3,10,24,0,298,43,4,False,False,False,False,False,False,343
1391,3,10,25,1,299,43,4,False,False,False,False,False,False,343
1392,3,10,26,2,300,43,4,False,False,False,False,False,False,343
1393,3,10,27,3,301,43,4,False,False,False,False,False,False,343
1394,3,10,28,4,302,43,4,False,False,False,False,False,False,343
1395,3,10,29,5,303,43,4,False,False,False,False,False,False,343
1396,3,10,30,6,304,43,4,False,False,False,False,False,False,343
1397,3,10,31,0,305,44,4,False,True,False,False,False,False,344
1398,3,11,1,1,306,44,4,True,False,False,False,False,False,344
1399,3,11,2,2,307,44,4,False,False,False,False,False,False,344
1400,3,11,3,3,308,44,4,False,False,False,False,False,False,344
1401,3,11,4,4,309,44,4,False,False,False,False,False,False,344
1402,3,11,5,5,310,44,4,False,False,False,False,False,False,344
1403,3,11,6,6,311,44,4,False,False,False,False,False,False,344
1404,3,11,7,0,312,45,4,False,False,False,False,False,False,345
1405,3,11,8,1,313,45,4,False,False,False,False,False,False,345
1406,3,11,9,2,314,45,4,False,False,False,False,False,False,345
1407,3,11,10,3,315,45,4,False,False,False,False,False,False,345
1408,3,11,11,4,316,45,4,False,False,False,False,False,False,345
1409,3,11,12,5,317,45,4,False,False,False,False,False,False,345
1410,3,11,13,6,318,45,4,False,False,False,False,False,False,345
1411,3,11,14,0,319,46,4,False,False,False,False,False,False,346
1412,3,11,15,1,320,46,4,False,False,False,False,False,False,346
1413,3,11,16,2,321,46,4,False,False,False,False,False,False,346
1414,3,11,17,3,322,46,4,False,False,False,False,False,False,346
1415,3,11,18,4,323,46,4,False,False,False,False,False,False,346
1416,3,11,19,5,324,46,4,False,False,False,False,False,False,346
1417,3,11,20,6,325,46,4,False,False,False,False,False,False,346
1418,3,11,21,0,326,47,4,False,False,False,False,False,False,347
1419,3,11,22,1,327,47,4,False,False,False,False,False,False,347
1420,3,11,23,2,328,47,4,False,False,False,False,False,False,347
1421,3,11,24,3,329,47,4,False,False,False,False,False,False,347
1422,3,11,25,4,330,47,4,False,False,False,False,False,False,347
1423,3,11,26,5,331,47,4,False,False,False,False,False,False,347
1424,3,11,27,6,332,47,4,False,False,False,False,False,False,347
1425,3,11,28,0,333,48,4,False,False,False,False,False,False,348
1426,3,11,29,1,334,48,4,False,False,False,False,False,False,348
1427,3,11,30,2,335,48,4,False,True,False,False,False,False,348
1428,3,12,1,3,336,48,4,True,False,False,False,False,False,348
1429,3,12,2,4,337,48,4,False,False,False,False,False,False,348
1430,3,12,3,5,338,48,4,False,False,False,False,False,False,348
1431,3,12,4,6,339,48,4,False,False,False,False,False,False,348
1432,3,12,5,0,340,49,4,False,False,False,False,False,False,349
1433,3,12,6,1,341,49,4,False,False,False,False,False,False,349
1434,3,12,7,2,342,49,4,False,False,False,False,False,False,349
1435,3,12,8,3,343,49,4,False,False,False,False,False,False,349
1436,3,12,9,4,344,49,4,False,False,False,False,False,False,349
1437,3,12,10,5,345,49,4,False,False,False,False,False,False,349
1438,3,12,11,6,346,49,4,False,False,False,False,False,False,349
1439,3,12,12,0,347,50,4,False,False,False,False,False,False,350
1440,3,12,13,1,348,50,4,False,False,False,False,False,False,350
1441,3,12,14,2,349,50,4,False,False,False,False,False,False,350
1442,3,12,15,3,350,50,4,False,False,False,False,False,False,350
1443,3,12,16,4,351,50,4,False,False,False,False,False,False,350
1444,3,12,17,5,352,50,4,False,False,False,False,False,False,350
1445,3,12,18,6,353,50,4,False,False,False,False,False,False,350
1446,3,12,19,0,354,51,4,False,False,False,False,False,False,351
1447,3,12,20,1,355,51,4,False,False,False,False,False,False,351
1448,3,12,21,2,356,51,4,False,False,False,False,False,False,351
1449,3,12,22,3,357,51,4,False,False,False,False,False,False,351
1450,3,12,23,4,358,51,4,False,False,False,False,False,False,351
1451,3,12,24,5,359,51,4,False,False,False,False,False,False,351
1452,3,12,26,0,361,52,4,False,False,False,False,False,False,352
1453,3,12,27,1,362,52,4,False,False,False,False,False,False,352
1454,3,12,28,2,363,52,4,False,False,False,False,False,False,352
1455,3,12,29,3,364,52,4,False,False,False,False,False,False,352
1456,3,12,30,4,365,52,4,False,False,False,False,False,False,352
1457,3,12,31,5,366,52,4,False,True,False,True,False,True,352
1458,4,1,1,6,1,52,1,True,False,True,False,True,False,352
1459,4,1,2,0,2,1,1,False,False,False,False,False,False,401
1460,4,1,3,1,3,1,1,False,False,False,False,False,False,401
1461,4,1,4,2,4,1,1,False,False,False,False,False,False,401
1462,4,1,5,3,5,1,1,False,False,False,False,False,False,401
1463,4,1,6,4,6,1,1,False,False,False,False,False,False,401
1464,4,1,7,5,7,1,1,False,False,False,False,False,False,401
1465,4,1,8,6,8,1,1,False,False,False,False,False,False,401
1466,4,1,9,0,9,2,1,False,False,False,False,False,False,402
1467,4,1,10,1,10,2,1,False,False,False,False,False,False,402
1468,4,1,11,2,11,2,1,False,False,False,False,False,False,402
1469,4,1,12,3,12,2,1,False,False,False,False,False,False,402
1470,4,1,13,4,13,2,1,False,False,False,False,False,False,402
1471,4,1,14,5,14,2,1,False,False,False,False,False,False,402
1472,4,1,15,6,15,2,1,False,False,False,False,False,False,402
1473,4,1,16,0,16,3,1,False,False,False,False,False,False,403
1474,4,1,17,1,17,3,1,False,False,False,False,False,False,403
1475,4,1,18,2,18,3,1,False,False,False,False,False,False,403
1476,4,1,19,3,19,3,1,False,False,False,False,False,False,403
1477,4,1,20,4,20,3,1,False,False,False,False,False,False,403
1478,4,1,21,5,21,3,1,False,False,False,False,False,False,403
1479,4,1,22,6,22,3,1,False,False,False,False,False,False,403
1480,4,1,23,0,23,4,1,False,False,False,False,False,False,404
1481,4,1,24,1,24,4,1,False,False,False,False,False,False,404
1482,4,1,25,2,25,4,1,False,False,False,False,False,False,404
1483,4,1,26,3,26,4,1,False,False,False,False,False,False,404
1484,4,1,27,4,27,4,1,False,False,False,False,False,False,404
1485,4,1,28,5,28,4,1,False,False,False,False,False,False,404
1486,4,1,29,6,29,4,1,False,False,False,False,False,False,404
1487,4,1,30,0,30,5,1,False,False,False,False,False,False,405
1488,4,1,31,1,31,5,1,False,True,False,False,False,False,405
1489,4,2,1,2,32,5,1,True,False,False,False,False,False,405
1490,4,2,2,3,33,5,1,False,False,False,False,False,False,405
1491,4,2,3,4,34,5,1,False,False,False,False,False,False,405
1492,4,2,4,5,35,5,1,False,False,False,False,False,False,405
1493,4,2,5,6,36,5,1,False,False,False,False,False,False,405
1494,4,2,6,0,37,6,1,False,False,False,False,False,False,406
1495,4,2,7,1,38,6,1,False,False,False,False,False,False,406
1496,4,2,8,2,39,6,1,False,False,False,False,False,False,406
1497,4,2,9,3,40,6,1,False,False,False,False,False,False,406
1498,4,2,10,4,41,6,1,False,False,False,False,False,False,406
1499,4,2,11,5,42,6,1,False,False,False,False,False,False,406
1500,4,2,12,6,43,6,1,False,False,False,False,False,False,406
1501,4,2,13,0,44,7,1,False,False,False,False,False,False,407
1502,4,2,14,1,45,7,1,False,False,False,False,False,False,407
1503,4,2,15,2,46,7,1,False,False,False,False,False,False,407
1504,4,2,16,3,47,7,1,False,False,False,False,False,False,407
1505,4,2,17,4,48,7,1,False,False,False,False,False,False,407
1506,4,2,18,5,49,7,1,False,False,False,False,False,False,407
1507,4,2,19,6,50,7,1,False,False,False,False,False,False,407
1508,4,2,20,0,51,8,1,False,False,False,False,False,False,408
1509,4,2,21,1,52,8,1,False,False,False,False,False,False,408
1510,4,2,22,2,53,8,1,False,False,False,False,False,False,408
1511,4,2,23,3,54,8,1,False,False,False,False,False,False,408
1512,4,2,24,4,55,8,1,False,False,False,False,False,False,408
1513,4,2,25,5,56,8,1,False,False,False,False,False,False,408
1514,4,2,26,6,57,8,1,False,False,False,False,False,False,408
1515,4,2,27,0,58,9,1,False,False,False,False,False,False,409
1516,4,2,28,1,59,9,1,False,True,False,False,False,False,409
1517,4,3,1,2,60,9,1,True,False,False,False,False,False,409
1518,4,3,2,3,61,9,1,False,False,False,False,False,False,409
1519,4,3,3,4,62,9,1,False,False,False,False,False,False,409
1520,4,3,4,5,63,9,1,False,False,False,False,False,False,409
1521,4,3,5,6,64,9,1,False,False,False,False,False,False,409
1522,4,3,6,0,65,10,1,False,False,False,False,False,False,410
1523,4,3,7,1,66,10,1,False,False,False,False,False,False,410
1524,4,3,8,2,67,10,1,False,False,False,False,False,False,410
1525,4,3,9,3,68,10,1,False,False,False,False,False,False,410
1526,4,3,10,4,69,10,1,False,False,False,False,False,False,410
1527,4,3,11,5,70,10,1,False,False,False,False,False,False,410
1528,4,3,12,6,71,10,1,False,False,False,False,False,False,410
1529,4,3,13,0,72,11,1,False,False,False,False,False,False,411
1530,4,3,14,1,73,11,1,False,False,False,False,False,False,411
1531,4,3,15,2,74,11,1,False,False,False,False,False,False,411
1532,4,3,16,3,75,11,1,False,False,False,False,False,False,411
1533,4,3,17,4,76,11,1,False,False,False,False,False,False,411
1534,4,3,18,5,77,11,1,False,False,False,False,False,False,411
1535,4,3,19,6,78,11,1,False,False,False,False,False,False,411
1536,4,3,20,0,79,12,1,False,False,False,False,False,False,412
1537,4,3,21,1,80,12,1,False,False,False,False,False,False,412
1538,4,3,22,2,81,12,1,False,False,False,False,False,False,412
1539,4,3,23,3,82,12,1,False,False,False,False,False,False,412
1540,4,3,24,4,83,12,1,False,False,False,False,False,False,412
1541,4,3,25,5,84,12,1,False,False,False,False,False,False,412
1542,4,3,26,6,85,12,1,False,False,False,False,False,False,412
1543,4,3,27,0,86,13,1,False,False,False,False,False,False,413
1544,4,3,28,1,87,13,1,False,False,False,False,False,False,413
1545,4,3,29,2,88,13,1,False,False,False,False,False,False,413
1546,4,3,30,3,89,13,1,False,False,False,False,False,False,413
1547,4,3,31,4,90,13,1,False,True,False,True,False,False,413
1548,4,4,1,5,91,13,2,True,False,True,False,False,False,413
1549,4,4,2,6,92,13,2,False,False,False,False,False,False,413
1550,4,4,3,0,93,14,2,False,False,False,False,False,False,414
1551,4,4,4,1,94,14,2,False,False,False,False,False,False,414
1552,4,4,5,2,95,14,2,False,False,False,False,False,False,414
1553,4,4,6,3,96,14,2,False,False,False,False,False,False,414
1554,4,4,7,4,97,14,2,False,False,False,False,False,False,414
1555,4,4,8,5,98,14,2,False,False,False,False,False,False,414
1556,4,4,9,6,99,14,2,False,False,False,False,False,False,414
1557,4,4,10,0,100,15,2,False,False,False,False,False,False,415
1558,4,4,11,1,101,15,2,False,False,False,False,False,False,415
1559,4,4,12,2,102,15,2,False,False,False,False,False,False,415
1560,4,4,13,3,103,15,2,False,False,False,False,False,False,415
1561,4,4,14,4,104,15,2,False,False,False,False,False,False,415
1562,4,4,15,5,105,15,2,False,False,False,False,False,False,415
1563,4,4,16,6,106,15,2,False,False,False,False,False,False,415
1564,4,4,17,0,107,16,2,False,False,False,False,False,False,416
1565,4,4,18,1,108,16,2,False,False,False,False,False,False,416
1566,4,4,19,2,109,16,2,False,False,False,False,False,False,416
1567,4,4,20,3,110,16,2,False,False,False,False,False,False,416
1568,4,4,21,4,111,16,2,False,False,False,False,False,False,416
1569,4,4,22,5,112,16,2,False,False,False,False,False,False,416
1570,4,4,23,6,113,16,2,False,False,False,False,False,False,416
1571,4,4,24,0,114,17,2,False,False,False,False,False,False,417
1572,4,4,25,1,115,17,2,False,False,False,False,False,False,417
1573,4,4,26,2,116,17,2,False,False,False,False,False,False,417
1574,4,4,27,3,117,17,2,False,False,False,False,False,False,417
1575,4,4,28,4,118,17,2,False,False,False,False,False,False,417
1576,4,4,29,5,119,17,2,False,False,False,False,False,False,417
1577,4,4,30,6,120,17,2,False,True,False,False,False,False,417
1578,4,5,1,0,121,18,2,True,False,False,False,False,False,418
1579,4,5,2,1,122,18,2,False,False,False,False,False,False,418
1580,4,5,3,2,123,18,2,False,False,False,False,False,False,418
1581,4,5,4,3,124,18,2,False,False,False,False,False,False,418
1582,4,5,5,4,125,18,2,False,False,False,False,False,False,418
1583,4,5,6,5,126,18,2,False,False,False,False,False,False,418
1584,4,5,7,6,127,18,2,False,False,False,False,False,False,418
1585,4,5,8,0,128,19,2,False,False,False,False,False,False,419
1586,4,5,9,1,129,19,2,False,False,False,False,False,False,419
1587,4,5,10,2,130,19,2,False,False,False,False,False,False,419
1588,4,5,11,3,131,19,2,False,False,False,False,False,False,419
1589,4,5,12,4,132,19,2,False,False,False,False,False,False,419
1590,4,5,13,5,133,19,2,False,False,False,False,False,False,419
1591,4,5,14,6,134,19,2,False,False,False,False,False,False,419
1592,4,5,15,0,135,20,2,False,False,False,False,False,False,420
1593,4,5,16,1,136,20,2,False,False,False,False,False,False,420
1594,4,5,17,2,137,20,2,False,False,False,False,False,False,420
1595,4,5,18,3,138,20,2,False,False,False,False,False,False,420
1596,4,5,19,4,139,20,2,False,False,False,False,False,False,420
1597,4,5,20,5,140,20,2,False,False,False,False,False,False,420
1598,4,5,21,6,141,20,2,False,False,False,False,False,False,420
1599,4,5,22,0,142,21,2,False,False,False,False,False,False,421
1600,4,5,23,1,143,21,2,False,False,False,False,False,False,421
1601,4,5,24,2,144,21,2,False,False,False,False,False,False,421
1602,4,5,25,3,145,21,2,False,False,False,False,False,False,421
1603,4,5,26,4,146,21,2,False,False,False,False,False,False,421
1604,4,5,27,5,147,21,2,False,False,False,False,False,False,421
1605,4,5,28,6,148,21,2,False,False,False,False,False,False,421
1606,4,5,29,0,149,22,2,False,False,False,False,False,False,422
1607,4,5,30,1,150,22,2,False,False,False,False,False,False,422
1608,4,5,31,2,151,22,2,False,True,False,False,False,False,422
1609,4,6,1,3,152,22,2,True,False,False,False,False,False,422
1610,4,6,2,4,153,22,2,False,False,False,False,False,False,422
1611,4,6,3,5,154,22,2,False,False,False,False,False,False,422
1612,4,6,4,6,155,22,2,False,False,False,False,False,False,422
1613,4,6,5,0,156,23,2,False,False,False,False,False,False,423
1614,4,6,6,1,157,23,2,False,False,False,False,False,False,423
1615,4,6,7,2,158,23,2,False,False,False,False,False,False,423
1616,4,6,8,3,159,23,2,False,False,False,False,False,False,423
1617,4,6,9,4,160,23,2,False,False,False,False,False,False,423
1618,4,6,10,5,161,23,2,False,False,False,False,False,False,423
1619,4,6,11,6,162,23,2,False,False,False,False,False,False,423
1620,4,6,12,0,163,24,2,False,False,False,False,False,False,424
1621,4,6,13,1,164,24,2,False,False,False,False,False,False,424
1622,4,6,14,2,165,24,2,False,False,False,False,False,False,424
1623,4,6,15,3,166,24,2,False,False,False,False,False,False,424
1624,4,6,16,4,167,24,2,False,False,False,False,False,False,424
1625,4,6,17,5,168,24,2,False,False,False,False,False,False,424
1626,4,6,18,6,169,24,2,False,False,False,False,False,False,424
1627,4,6,19,0,170,25,2,False,False,False,False,False,False,425
1628,4,6,20,1,171,25,2,False,False,False,False,False,False,425
1629,4,6,21,2,172,25,2,False,False,False,False,False,False,425
1630,4,6,22,3,173,25,2,False,False,False,False,False,False,425
1631,4,6,23,4,174,25,2,False,False,False,False,False,False,425
1632,4,6,24,5,175,25,2,False,False,False,False,False,False,425
1633,4,6,25,6,176,25,2,False,False,False,False,False,False,425
1634,4,6,26,0,177,26,2,False,False,False,False,False,False,426
1635,4,6,27,1,178,26,2,False,False,False,False,False,False,426
1636,4,6,28,2,179,26,2,False,False,False,False,False,False,426
1637,4,6,29,3,180,26,2,False,False,False,False,False,False,426
1638,4,6,30,4,181,26,2,False,True,False,True,False,False,426
1639,4,7,1,5,182,26,3,True,False,True,False,False,False,426
1640,4,7,2,6,183,26,3,False,False,False,False,False,False,426
1641,4,7,3,0,184,27,3,False,False,False,False,False,False,427
1642,4,7,4,1,185,27,3,False,False,False,False,False,False,427
1643,4,7,5,2,186,27,3,False,False,False,False,False,False,427
1644,4,7,6,3,187,27,3,False,False,False,False,False,False,427
1645,4,7,7,4,188,27,3,False,False,False,False,False,False,427
1646,4,7,8,5,189,27,3,False,False,False,False,False,False,427
1647,4,7,9,6,190,27,3,False,False,False,False,False,False,427
1648,4,7,10,0,191,28,3,False,False,False,False,False,False,428
1649,4,7,11,1,192,28,3,False,False,False,False,False,False,428
1650,4,7,12,2,193,28,3,False,False,False,False,False,False,428
1651,4,7,13,3,194,28,3,False,False,False,False,False,False,428
1652,4,7,14,4,195,28,3,False,False,False,False,False,False,428
1653,4,7,15,5,196,28,3,False,False,False,False,False,False,428
1654,4,7,16,6,197,28,3,False,False,False,False,False,False,428
1655,4,7,17,0,198,29,3,False,False,False,False,False,False,429
1656,4,7,18,1,199,29,3,False,False,False,False,False,False,429
1657,4,7,19,2,200,29,3,False,False,False,False,False,False,429
1658,4,7,20,3,201,29,3,False,False,False,False,False,False,429
1659,4,7,21,4,202,29,3,False,False,False,False,False,False,429
1660,4,7,22,5,203,29,3,False,False,False,False,False,False,429
1661,4,7,23,6,204,29,3,False,False,False,False,False,False,429
1662,4,7,24,0,205,30,3,False,False,False,False,False,False,430
1663,4,7,25,1,206,30,3,False,False,False,False,False,False,430
1664,4,7,26,2,207,30,3,False,False,False,False,False,False,430
1665,4,7,27,3,208,30,3,False,False,False,False,False,False,430
1666,4,7,28,4,209,30,3,False,False,False,False,False,False,430
1667,4,7,29,5,210,30,3,False,False,False,False,False,False,430
1668,4,7,30,6,211,30,3,False,False,False,False,False,False,430
1669,4,7,31,0,212,31,3,False,True,False,False,False,False,431
1670,4,8,1,1,213,31,3,True,False,False,False,False,False,431
1671,4,8,2,2,214,31,3,False,False,False,False,False,False,431
1672,4,8,3,3,215,31,3,False,False,False,False,False,False,431
1673,4,8,4,4,216,31,3,False,False,False,False,False,False,431
1674,4,8,5,5,217,31,3,False,False,False,False,False,False,431
1675,4,8,6,6,218,31,3,False,False,False,False,False,False,431
1676,4,8,7,0,219,32,3,False,False,False,False,False,False,432
1677,4,8,8,1,220,32,3,False,False,False,False,False,False,432
1678,4,8,9,2,221,32,3,False,False,False,False,False,False,432
1679,4,8,10,3,222,32,3,False,False,False,False,False,False,432
1680,4,8,11,4,223,32,3,False,False,False,False,False,False,432
1681,4,8,12,5,224,32,3,False,False,False,False,False,False,432
1682,4,8,13,6,225,32,3,False,False,False,False,False,False,432
1683,4,8,14,0,226,33,3,False,False,False,False,False,False,433
1684,4,8,15,1,227,33,3,False,False,False,False,False,False,433
